Hello, World!33333333333333333333333333333333333333333333333333333333333333333
====--PcapFileProcess  fname:/home/avorovich/pcap/rp_tap0.pcap
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58796-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58848-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48528-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58824-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39634-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58862-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39656-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48556-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58734-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:50974-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48686-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48700-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39650-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48496-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58764-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58682-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48518-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:50974-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58700-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48470-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58696-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48540-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48554-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39658-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58810-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:42332-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39658-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48618-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58780-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58842-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48718-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48634-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58760-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58746-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:48552-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48672-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58904-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48588-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48482-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48480-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:40110-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48530-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39624-192.168.110.51:1096
======================client to broker 
gaps_pos!!!  seq_gap_pos_count:15
frame stats  tcp_pair_key:192.168.110.61:41072-192.168.110.51:1096  frame_count:197  syn_count:0  fin_count:0  rst_count:1  isn:001979239428  "seq_gap_pos_count %":0.0757576  "seq_gap_neg_count %":0
kafka stats  kafka_count:196  kafka_len_tot:000000025080  tcp_payload_len_tot:000000025080  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:consumer-sub-000-nOkgFv0-7
kafka_non_ack_count:109  pct_non_ack!!!:0.553299
kafka req  list  
kafka_corr_id:7868  ack:1  iframe:574647
kafka_corr_id:7871  ack:1  iframe:574742
kafka_corr_id:7874  ack:1  iframe:574801
kafka_corr_id:7876  ack:1  iframe:574818
kafka_corr_id:7880  ack:1  iframe:575327
kafka_corr_id:7882  ack:1  iframe:577062
kafka_corr_id:7884  ack:1  iframe:577154
kafka_corr_id:7888  ack:1  iframe:577352
kafka_corr_id:7891  ack:1  iframe:577762
kafka_corr_id:7894  ack:1  iframe:578154
kafka_corr_id:7897  ack:1  iframe:579661
kafka_corr_id:7901  ack:1  iframe:579831
kafka_corr_id:7904  ack:1  iframe:580618
kafka_corr_id:7907  ack:0  iframe:581072
kafka_corr_id:7911  ack:1  iframe:582146
kafka_corr_id:7916  ack:1  iframe:582995
kafka_corr_id:7923  ack:1  iframe:583479
kafka_corr_id:7927  ack:1  iframe:583804
kafka_corr_id:7930  ack:1  iframe:584766
kafka_corr_id:7934  ack:1  iframe:584837
kafka_corr_id:7936  ack:1  iframe:586935
kafka_corr_id:7939  ack:1  iframe:587195
kafka_corr_id:7943  ack:1  iframe:588172
kafka_corr_id:7949  ack:1  iframe:588756
kafka_corr_id:7953  ack:1  iframe:589001
kafka_corr_id:7957  ack:1  iframe:596145
kafka_corr_id:7966  ack:1  iframe:596692
kafka_corr_id:7980  ack:1  iframe:597353
kafka_corr_id:7984  ack:1  iframe:597421
kafka_corr_id:7988  ack:1  iframe:601173
kafka_corr_id:7992  ack:1  iframe:601570
kafka_corr_id:7996  ack:1  iframe:601717
kafka_corr_id:8000  ack:1  iframe:602013
kafka_corr_id:8004  ack:1  iframe:604493
kafka_corr_id:8008  ack:1  iframe:604892
kafka_corr_id:8010  ack:1  iframe:606372
kafka_corr_id:8014  ack:1  iframe:606469
kafka_corr_id:8018  ack:1  iframe:607402
kafka_corr_id:8022  ack:0  iframe:607540
kafka_corr_id:8026  ack:1  iframe:609725
kafka_corr_id:8030  ack:1  iframe:610657
kafka_corr_id:8034  ack:0  iframe:611008
kafka_corr_id:8038  ack:0  iframe:614376
kafka_corr_id:8045  ack:1  iframe:616588
kafka_corr_id:8049  ack:1  iframe:616641
kafka_corr_id:8053  ack:1  iframe:616712
kafka_corr_id:8057  ack:1  iframe:616776
kafka_corr_id:8061  ack:1  iframe:619848
kafka_corr_id:8065  ack:1  iframe:620032
kafka_corr_id:8070  ack:0  iframe:621796
kafka_corr_id:8074  ack:1  iframe:622038
kafka_corr_id:8077  ack:1  iframe:623737
kafka_corr_id:8081  ack:1  iframe:624146
kafka_corr_id:8083  ack:1  iframe:625093
kafka_corr_id:8086  ack:1  iframe:625701
kafka_corr_id:8097  ack:1  iframe:627148
kafka_corr_id:8119  ack:1  iframe:628178
kafka_corr_id:8123  ack:1  iframe:628345
kafka_corr_id:8126  ack:1  iframe:630697
kafka_corr_id:8130  ack:1  iframe:630842
kafka_corr_id:8132  ack:1  iframe:632407
kafka_corr_id:8133  ack:1  iframe:632879
kafka_corr_id:8137  ack:1  iframe:633121
kafka_corr_id:8148  ack:1  iframe:633649
kafka_corr_id:8151  ack:1  iframe:633845
kafka_corr_id:8155  ack:1  iframe:637521
kafka_corr_id:8167  ack:0  iframe:638995
kafka_corr_id:8175  ack:1  iframe:639164
kafka_corr_id:8183  ack:1  iframe:639514
kafka_corr_id:8198  ack:1  iframe:641576
kafka_corr_id:8202  ack:1  iframe:641869
kafka_corr_id:8206  ack:1  iframe:641921
kafka_corr_id:8208  ack:1  iframe:642245
kafka_corr_id:8212  ack:1  iframe:642367
kafka_corr_id:8215  ack:1  iframe:643057
kafka_corr_id:8218  ack:1  iframe:643294
kafka_corr_id:8222  ack:1  iframe:643377
kafka_corr_id:8231  ack:1  iframe:646432
kafka_corr_id:8235  ack:0  iframe:646590
kafka_corr_id:8243  ack:1  iframe:649001
kafka_corr_id:8246  ack:1  iframe:649813
kafka_corr_id:8250  ack:1  iframe:649949
kafka_corr_id:8257  ack:1  iframe:651827
kafka_corr_id:8264  ack:0  iframe:652436
kafka_corr_id:8275  ack:0  iframe:652938
kafka_corr_id:8283  ack:1  iframe:654240
kafka_corr_id:8287  ack:1  iframe:654625
kafka_corr_id:8291  ack:0  iframe:655002
kafka_corr_id:8295  ack:0  iframe:655938
kafka_corr_id:8299  ack:1  iframe:656056
kafka_corr_id:8307  ack:0  iframe:657463
kafka_corr_id:8311  ack:1  iframe:658111
kafka_corr_id:8326  ack:1  iframe:660914
kafka_corr_id:8330  ack:1  iframe:661078
kafka_corr_id:8332  ack:1  iframe:661172
kafka_corr_id:8339  ack:1  iframe:662289
kafka_corr_id:8341  ack:1  iframe:663015
kafka_corr_id:8343  ack:1  iframe:664825
kafka_corr_id:8347  ack:0  iframe:665014
kafka_corr_id:8351  ack:0  iframe:667313
kafka_corr_id:8365  ack:1  iframe:668928
kafka_corr_id:8367  ack:1  iframe:669082
kafka_corr_id:8371  ack:1  iframe:669170
kafka_corr_id:8398  ack:1  iframe:670878
kafka_corr_id:8402  ack:0  iframe:670977
kafka_corr_id:8405  ack:1  iframe:671111
kafka_corr_id:8409  ack:0  iframe:671236
kafka_corr_id:8413  ack:1  iframe:671730
kafka_corr_id:8417  ack:1  iframe:675260
kafka_corr_id:8421  ack:1  iframe:675330
kafka_corr_id:8425  ack:1  iframe:675700
kafka_corr_id:8429  ack:1  iframe:675857
kafka_corr_id:8431  ack:1  iframe:676183
kafka_corr_id:8435  ack:1  iframe:676278
kafka_corr_id:8439  ack:1  iframe:677160
kafka_corr_id:8441  ack:1  iframe:677164
kafka_corr_id:8443  ack:0  iframe:678282
kafka_corr_id:8450  ack:1  iframe:679552
kafka_corr_id:8454  ack:0  iframe:680114
kafka_corr_id:8458  ack:0  iframe:680221
kafka_corr_id:8466  ack:1  iframe:681844
kafka_corr_id:8470  ack:1  iframe:681896
kafka_corr_id:8473  ack:1  iframe:682680
kafka_corr_id:8477  ack:1  iframe:682904
kafka_corr_id:8481  ack:1  iframe:683718
kafka_corr_id:8485  ack:1  iframe:683777
kafka_corr_id:8488  ack:1  iframe:683952
kafka_corr_id:8492  ack:1  iframe:684270
kafka_corr_id:8494  ack:1  iframe:684628
kafka_corr_id:8498  ack:0  iframe:684715
kafka_corr_id:8503  ack:1  iframe:685997
kafka_corr_id:8507  ack:0  iframe:686407
kafka_corr_id:8509  ack:1  iframe:688596
kafka_corr_id:8510  ack:1  iframe:690825
kafka_corr_id:8513  ack:0  iframe:691679
kafka_corr_id:8515  ack:1  iframe:693120
kafka_corr_id:8519  ack:1  iframe:693233
kafka_corr_id:8523  ack:1  iframe:693497
kafka_corr_id:8525  ack:0  iframe:693575
kafka_corr_id:8558  ack:0  iframe:698880
kafka_corr_id:8685  ack:1  iframe:701739
kafka_corr_id:8689  ack:0  iframe:701888
kafka_corr_id:8728  ack:0  iframe:703093
kafka_corr_id:8736  ack:0  iframe:704124
kafka_corr_id:8793  ack:1  iframe:706191
kafka_corr_id:8797  ack:0  iframe:706300
=============broker to client 
gaps_pos!!!  seq_gap_pos_count:261
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.61:37722  frame_count:8360  syn_count:1  fin_count:0  rst_count:0  isn:001670995829  "seq_gap_pos_count %":0.0312164  "seq_gap_neg_count %":0
kafka stats  kafka_count:1025  kafka_len_tot:000201303905  tcp_payload_len_tot:000210428561  ind_client_id_n:0
kafka rsp without req!!  list  
kafka_corr_id:209978625  iframe:539205
kafka_corr_id:7919  iframe:583397
kafka_corr_id:8042  iframe:616555
kafka_corr_id:8111  iframe:628099
kafka_corr_id:8145  iframe:633647
kafka_corr_id:8163  iframe:638957
kafka_corr_id:8191  iframe:641447
kafka_corr_id:8239  iframe:648995
kafka_corr_id:8267  iframe:652800
kafka_corr_id:8271  iframe:654092
kafka_corr_id:8315  iframe:658644
kafka_corr_id:8323  iframe:660887
kafka_corr_id:8335  iframe:662254
kafka_corr_id:8363  iframe:668927
kafka_corr_id:8462  iframe:681814
kafka_corr_id:8554  iframe:699599
kafka_corr_id:8590  iframe:701689
kafka_corr_id:8724  iframe:704024
======================client to broker 
gaps_pos!!!  seq_gap_pos_count:30
frame stats  tcp_pair_key:192.168.110.61:37734-192.168.110.51:1096  frame_count:408  syn_count:1  fin_count:0  rst_count:0  isn:003558410418  "seq_gap_pos_count %":0.0733496  "seq_gap_neg_count %":0
kafka stats  kafka_count:407  kafka_len_tot:000000054396  tcp_payload_len_tot:000000054396  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:consumer-sub-000-pJwgHFc-7
kafka_non_ack_count:132  pct_non_ack!!!:0.323529
kafka req  list  
kafka_corr_id:3350  ack:1  iframe:530679
kafka_corr_id:3349  ack:1  iframe:530683
kafka_corr_id:3353  ack:1  iframe:530781
kafka_corr_id:3357  ack:1  iframe:530905
kafka_corr_id:3361  ack:1  iframe:531184
kafka_corr_id:3366  ack:1  iframe:531420
kafka_corr_id:3370  ack:1  iframe:531541
kafka_corr_id:3373  ack:1  iframe:531795
kafka_corr_id:3377  ack:1  iframe:531875
kafka_corr_id:3380  ack:1  iframe:533005
kafka_corr_id:3383  ack:1  iframe:534885
kafka_corr_id:3385  ack:1  iframe:534979
kafka_corr_id:3389  ack:1  iframe:535091
kafka_corr_id:3393  ack:0  iframe:535230
kafka_corr_id:3398  ack:1  iframe:537053
kafka_corr_id:3402  ack:1  iframe:537115
kafka_corr_id:3406  ack:1  iframe:537167
kafka_corr_id:3410  ack:1  iframe:538015
kafka_corr_id:3412  ack:1  iframe:539776
kafka_corr_id:3416  ack:1  iframe:540088
kafka_corr_id:3418  ack:1  iframe:540628
kafka_corr_id:3420  ack:1  iframe:540648
kafka_corr_id:3423  ack:1  iframe:540847
kafka_corr_id:3427  ack:1  iframe:541011
kafka_corr_id:3429  ack:1  iframe:541515
kafka_corr_id:3433  ack:1  iframe:541719
kafka_corr_id:3437  ack:1  iframe:541894
kafka_corr_id:3441  ack:1  iframe:542084
kafka_corr_id:3443  ack:1  iframe:543862
kafka_corr_id:3447  ack:1  iframe:543987
kafka_corr_id:3451  ack:1  iframe:545448
kafka_corr_id:3455  ack:1  iframe:545628
kafka_corr_id:3459  ack:1  iframe:545869
kafka_corr_id:3463  ack:1  iframe:545997
kafka_corr_id:3467  ack:0  iframe:547049
kafka_corr_id:3471  ack:0  iframe:547104
kafka_corr_id:3473  ack:0  iframe:547137
kafka_corr_id:3476  ack:0  iframe:547220
kafka_corr_id:3479  ack:0  iframe:548953
kafka_corr_id:3483  ack:0  iframe:549075
kafka_corr_id:3489  ack:0  iframe:549355
kafka_corr_id:3491  ack:0  iframe:549775
kafka_corr_id:3495  ack:0  iframe:550246
kafka_corr_id:3500  ack:0  iframe:550366
kafka_corr_id:3505  ack:1  iframe:550485
kafka_corr_id:3509  ack:1  iframe:550691
kafka_corr_id:3512  ack:1  iframe:550725
kafka_corr_id:3517  ack:1  iframe:550799
kafka_corr_id:3521  ack:1  iframe:551958
kafka_corr_id:3525  ack:1  iframe:552022
kafka_corr_id:3529  ack:1  iframe:552337
kafka_corr_id:3533  ack:1  iframe:552413
kafka_corr_id:3536  ack:1  iframe:552695
kafka_corr_id:3538  ack:1  iframe:552748
kafka_corr_id:3540  ack:1  iframe:553460
kafka_corr_id:3542  ack:1  iframe:553467
kafka_corr_id:3544  ack:1  iframe:553473
kafka_corr_id:3546  ack:1  iframe:553479
kafka_corr_id:3548  ack:1  iframe:553483
kafka_corr_id:3551  ack:1  iframe:553667
kafka_corr_id:3553  ack:1  iframe:553675
kafka_corr_id:3555  ack:1  iframe:553680
kafka_corr_id:3557  ack:1  iframe:553686
kafka_corr_id:3559  ack:1  iframe:553692
kafka_corr_id:3561  ack:1  iframe:553700
kafka_corr_id:3563  ack:1  iframe:553716
kafka_corr_id:3565  ack:1  iframe:553742
kafka_corr_id:3567  ack:1  iframe:553755
kafka_corr_id:3569  ack:0  iframe:553766
kafka_corr_id:3573  ack:1  iframe:553957
kafka_corr_id:3575  ack:1  iframe:554005
kafka_corr_id:3577  ack:1  iframe:554027
kafka_corr_id:3579  ack:1  iframe:554200
kafka_corr_id:3583  ack:1  iframe:554313
kafka_corr_id:3585  ack:1  iframe:554399
kafka_corr_id:3587  ack:1  iframe:554423
kafka_corr_id:3589  ack:1  iframe:554456
kafka_corr_id:3591  ack:1  iframe:554462
kafka_corr_id:3593  ack:1  iframe:554468
kafka_corr_id:3595  ack:1  iframe:554475
kafka_corr_id:3597  ack:1  iframe:554485
kafka_corr_id:3599  ack:1  iframe:554491
kafka_corr_id:3601  ack:1  iframe:554504
kafka_corr_id:3603  ack:1  iframe:554511
kafka_corr_id:3605  ack:1  iframe:554533
kafka_corr_id:3607  ack:1  iframe:554565
kafka_corr_id:3609  ack:1  iframe:554609
kafka_corr_id:3613  ack:1  iframe:554901
kafka_corr_id:3616  ack:1  iframe:555047
kafka_corr_id:3618  ack:1  iframe:555214
kafka_corr_id:3622  ack:1  iframe:555276
kafka_corr_id:3624  ack:1  iframe:555613
kafka_corr_id:3626  ack:1  iframe:555631
kafka_corr_id:3628  ack:1  iframe:555648
kafka_corr_id:3630  ack:1  iframe:555662
kafka_corr_id:3632  ack:1  iframe:555668
kafka_corr_id:3634  ack:1  iframe:555671
kafka_corr_id:3636  ack:1  iframe:555679
kafka_corr_id:3638  ack:1  iframe:555682
kafka_corr_id:3641  ack:1  iframe:555916
kafka_corr_id:3645  ack:1  iframe:555969
kafka_corr_id:3647  ack:1  iframe:557061
kafka_corr_id:3650  ack:1  iframe:557139
kafka_corr_id:3652  ack:1  iframe:557436
kafka_corr_id:3654  ack:1  iframe:557450
kafka_corr_id:3656  ack:1  iframe:557467
kafka_corr_id:3660  ack:1  iframe:557595
kafka_corr_id:3662  ack:1  iframe:558192
kafka_corr_id:3664  ack:1  iframe:558217
kafka_corr_id:3666  ack:1  iframe:558249
kafka_corr_id:3668  ack:1  iframe:558273
kafka_corr_id:3670  ack:1  iframe:558290
kafka_corr_id:3672  ack:1  iframe:558308
kafka_corr_id:3674  ack:1  iframe:558317
kafka_corr_id:3676  ack:1  iframe:558323
kafka_corr_id:3678  ack:1  iframe:558329
kafka_corr_id:3680  ack:1  iframe:558337
kafka_corr_id:3682  ack:1  iframe:558351
kafka_corr_id:3684  ack:1  iframe:558357
kafka_corr_id:3686  ack:1  iframe:558363
kafka_corr_id:3688  ack:1  iframe:558374
kafka_corr_id:3690  ack:1  iframe:558392
kafka_corr_id:3692  ack:1  iframe:558421
kafka_corr_id:3694  ack:1  iframe:558443
kafka_corr_id:3696  ack:1  iframe:558467
kafka_corr_id:3698  ack:1  iframe:558473
kafka_corr_id:3700  ack:1  iframe:558479
kafka_corr_id:3702  ack:1  iframe:558485
kafka_corr_id:3704  ack:1  iframe:558492
kafka_corr_id:3706  ack:1  iframe:558498
kafka_corr_id:3708  ack:1  iframe:558502
kafka_corr_id:3711  ack:1  iframe:558653
kafka_corr_id:3713  ack:1  iframe:558660
kafka_corr_id:3715  ack:1  iframe:558665
kafka_corr_id:3717  ack:1  iframe:558671
kafka_corr_id:3719  ack:1  iframe:558683
kafka_corr_id:3721  ack:1  iframe:558706
kafka_corr_id:3723  ack:1  iframe:558732
kafka_corr_id:3725  ack:1  iframe:558749
kafka_corr_id:3727  ack:1  iframe:558755
kafka_corr_id:3729  ack:1  iframe:558762
kafka_corr_id:3731  ack:1  iframe:558776
kafka_corr_id:3733  ack:1  iframe:558806
kafka_corr_id:3735  ack:1  iframe:558812
kafka_corr_id:3737  ack:1  iframe:558818
kafka_corr_id:3739  ack:1  iframe:558825
kafka_corr_id:3742  ack:1  iframe:558936
kafka_corr_id:3746  ack:1  iframe:559032
kafka_corr_id:3748  ack:1  iframe:559040
kafka_corr_id:3750  ack:1  iframe:559046
kafka_corr_id:3752  ack:1  iframe:559052
kafka_corr_id:3754  ack:1  iframe:559058
kafka_corr_id:3756  ack:1  iframe:559064
kafka_corr_id:3758  ack:1  iframe:559070
kafka_corr_id:3760  ack:1  iframe:559076
kafka_corr_id:3762  ack:1  iframe:559082
kafka_corr_id:3764  ack:1  iframe:559088
kafka_corr_id:3766  ack:1  iframe:559094
kafka_corr_id:3768  ack:1  iframe:559100
kafka_corr_id:3770  ack:1  iframe:559106
kafka_corr_id:3772  ack:1  iframe:559112
kafka_corr_id:3774  ack:1  iframe:559118
kafka_corr_id:3776  ack:1  iframe:559124
kafka_corr_id:3778  ack:1  iframe:559131
kafka_corr_id:3780  ack:1  iframe:559137
kafka_corr_id:3782  ack:1  iframe:559143
kafka_corr_id:3784  ack:1  iframe:559149
kafka_corr_id:3786  ack:1  iframe:559155
kafka_corr_id:3788  ack:1  iframe:559161
kafka_corr_id:3790  ack:1  iframe:559167
kafka_corr_id:3792  ack:1  iframe:559174
kafka_corr_id:3794  ack:1  iframe:559212
kafka_corr_id:3796  ack:1  iframe:559218
kafka_corr_id:3798  ack:1  iframe:559224
kafka_corr_id:3800  ack:1  iframe:559230
kafka_corr_id:3802  ack:1  iframe:559236
kafka_corr_id:3804  ack:1  iframe:559242
kafka_corr_id:3806  ack:1  iframe:559254
kafka_corr_id:3808  ack:1  iframe:559281
kafka_corr_id:3810  ack:1  iframe:559291
kafka_corr_id:3812  ack:1  iframe:559300
kafka_corr_id:3814  ack:1  iframe:559319
kafka_corr_id:3816  ack:1  iframe:559326
kafka_corr_id:3818  ack:1  iframe:559332
kafka_corr_id:3820  ack:1  iframe:559338
kafka_corr_id:3822  ack:1  iframe:559344
kafka_corr_id:3824  ack:1  iframe:559350
kafka_corr_id:3826  ack:1  iframe:559361
kafka_corr_id:3828  ack:1  iframe:559367
kafka_corr_id:3830  ack:1  iframe:559373
kafka_corr_id:3832  ack:1  iframe:559379
kafka_corr_id:3834  ack:1  iframe:559385
kafka_corr_id:3836  ack:1  iframe:559391
kafka_corr_id:3838  ack:1  iframe:559402
kafka_corr_id:3840  ack:1  iframe:559419
kafka_corr_id:3842  ack:1  iframe:559443
kafka_corr_id:3844  ack:1  iframe:559461
kafka_corr_id:3846  ack:1  iframe:559465
kafka_corr_id:3848  ack:1  iframe:559471
kafka_corr_id:3851  ack:1  iframe:559545
kafka_corr_id:3854  ack:1  iframe:561092
kafka_corr_id:3857  ack:1  iframe:561291
kafka_corr_id:3859  ack:1  iframe:562568
kafka_corr_id:3863  ack:1  iframe:562685
kafka_corr_id:3867  ack:1  iframe:562915
kafka_corr_id:3869  ack:1  iframe:563308
kafka_corr_id:3873  ack:1  iframe:564002
kafka_corr_id:3875  ack:1  iframe:564005
kafka_corr_id:3879  ack:1  iframe:567785
kafka_corr_id:3886  ack:1  iframe:568174
kafka_corr_id:3890  ack:1  iframe:568255
kafka_corr_id:3894  ack:1  iframe:568401
kafka_corr_id:3898  ack:1  iframe:569035
kafka_corr_id:3902  ack:1  iframe:569133
kafka_corr_id:3905  ack:1  iframe:569612
kafka_corr_id:3908  ack:1  iframe:569749
kafka_corr_id:3911  ack:1  iframe:570820
kafka_corr_id:3913  ack:1  iframe:570842
kafka_corr_id:3917  ack:1  iframe:571024
kafka_corr_id:3919  ack:1  iframe:573329
kafka_corr_id:3923  ack:1  iframe:573423
kafka_corr_id:3925  ack:1  iframe:573652
kafka_corr_id:3927  ack:1  iframe:573658
kafka_corr_id:3929  ack:1  iframe:573675
kafka_corr_id:3931  ack:1  iframe:573691
kafka_corr_id:3933  ack:1  iframe:573702
kafka_corr_id:3935  ack:1  iframe:573708
kafka_corr_id:3937  ack:1  iframe:573714
kafka_corr_id:3939  ack:1  iframe:573720
kafka_corr_id:3941  ack:1  iframe:573726
kafka_corr_id:3943  ack:1  iframe:573732
kafka_corr_id:3945  ack:1  iframe:573738
kafka_corr_id:3947  ack:1  iframe:573744
kafka_corr_id:3949  ack:1  iframe:573750
kafka_corr_id:3951  ack:1  iframe:573758
kafka_corr_id:3954  ack:1  iframe:573894
kafka_corr_id:3958  ack:1  iframe:573986
kafka_corr_id:3960  ack:1  iframe:574550
kafka_corr_id:3963  ack:1  iframe:574638
kafka_corr_id:3965  ack:1  iframe:575664
kafka_corr_id:3968  ack:1  iframe:575843
kafka_corr_id:3970  ack:1  iframe:576739
kafka_corr_id:3972  ack:1  iframe:576755
kafka_corr_id:3974  ack:1  iframe:576762
kafka_corr_id:3976  ack:1  iframe:576767
kafka_corr_id:3979  ack:1  iframe:576950
kafka_corr_id:3983  ack:1  iframe:577016
kafka_corr_id:3987  ack:1  iframe:579164
kafka_corr_id:3991  ack:1  iframe:579330
kafka_corr_id:3993  ack:1  iframe:580692
kafka_corr_id:3995  ack:1  iframe:580701
kafka_corr_id:3998  ack:0  iframe:581410
kafka_corr_id:4002  ack:1  iframe:581649
kafka_corr_id:4009  ack:0  iframe:582295
kafka_corr_id:4015  ack:0  iframe:582921
kafka_corr_id:4017  ack:0  iframe:583305
kafka_corr_id:4020  ack:0  iframe:583797
kafka_corr_id:4023  ack:0  iframe:589557
kafka_corr_id:4025  ack:0  iframe:589583
kafka_corr_id:4029  ack:0  iframe:590051
kafka_corr_id:4033  ack:0  iframe:590490
kafka_corr_id:4037  ack:0  iframe:590992
kafka_corr_id:4039  ack:0  iframe:591772
kafka_corr_id:4042  ack:0  iframe:591920
kafka_corr_id:4045  ack:1  iframe:594053
kafka_corr_id:4048  ack:1  iframe:594107
kafka_corr_id:4052  ack:1  iframe:599213
kafka_corr_id:4056  ack:1  iframe:599494
kafka_corr_id:4060  ack:1  iframe:599746
kafka_corr_id:4062  ack:1  iframe:599911
kafka_corr_id:4066  ack:1  iframe:600218
kafka_corr_id:4070  ack:0  iframe:600461
kafka_corr_id:4074  ack:1  iframe:603822
kafka_corr_id:4078  ack:1  iframe:604073
kafka_corr_id:4082  ack:1  iframe:604295
kafka_corr_id:4086  ack:1  iframe:604695
kafka_corr_id:4092  ack:0  iframe:605289
kafka_corr_id:4096  ack:0  iframe:609200
kafka_corr_id:4100  ack:1  iframe:609611
kafka_corr_id:4104  ack:1  iframe:609989
kafka_corr_id:4108  ack:0  iframe:610401
kafka_corr_id:4112  ack:0  iframe:611143
kafka_corr_id:4115  ack:0  iframe:611850
kafka_corr_id:4119  ack:0  iframe:611915
kafka_corr_id:4123  ack:0  iframe:613591
kafka_corr_id:4127  ack:0  iframe:615337
kafka_corr_id:4131  ack:0  iframe:615515
kafka_corr_id:4135  ack:0  iframe:615574
kafka_corr_id:4139  ack:0  iframe:615632
kafka_corr_id:4141  ack:0  iframe:616854
kafka_corr_id:4145  ack:0  iframe:616957
kafka_corr_id:4149  ack:0  iframe:617982
kafka_corr_id:4153  ack:0  iframe:618042
kafka_corr_id:4155  ack:0  iframe:618798
kafka_corr_id:4159  ack:0  iframe:618986
kafka_corr_id:4162  ack:0  iframe:622216
kafka_corr_id:4164  ack:0  iframe:622223
kafka_corr_id:4166  ack:0  iframe:622229
kafka_corr_id:4168  ack:0  iframe:622234
kafka_corr_id:4170  ack:0  iframe:622265
kafka_corr_id:4172  ack:0  iframe:622278
